Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
pers_602912,0_emails,pers_477138,2025-09-10,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_602912,2025-09-11,1,4,1,-1.16067,-162.983,-28.3801,-9.46184
pers_629627,0_emails,pers_602912,2025-09-11,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_639051,2025-09-12,1,4,3,-1.16067,-162.983,-25.422,-111.678
pers_629627,1_phone,pers_602912,2025-09-12,1,4,1,-1.16067,-162.983,-28.3801,-9.46184
pers_639051,1_phone,pers_602912,2025-09-12,1,3,1,-25.422,-111.678,-28.3801,-9.46184
pers_629627,1_phone,pers_477138,2025-09-14,1,4,3,-1.16067,-162.983,-24.7171,-111.474
pers_602912,1_phone,pers_639051,2025-09-15,1,1,3,-28.3801,-9.46184,-25.422,-111.678
pers_477138,1_phone,pers_639051,2025-09-15,1,3,3,-24.7171,-111.474,-25.422,-111.678
pers_602912,1_phone,pers_629627,2025-09-15,1,1,4,-28.3801,-9.46184,-1.16067,-162.983
pers_639051,1_phone,pers_602912,2025-09-15,1,3,1,-25.422,-111.678,-28.3801,-9.46184
pers_629627,6_travels,count_657173,2025-09-15,3,3,1,-25,-111,-29,-13
pers_639051,1_phone,pers_629627,2025-09-16,1,3,4,-25.422,-111.678,-1.16067,-162.983
pers_629627,6_travels,count_625756,2025-09-16,7,4,3,1,-165,-25,-111
pers_477138,0_emails,pers_639051,2025-09-17,1,NA,NA,NA,NA,NA,NA
pers_629627,0_emails,pers_602912,2025-09-17,1,NA,NA,NA,NA,NA,NA
pers_639051,0_emails,pers_477138,2025-09-17,1,NA,NA,NA,NA,NA,NA
pers_639051,0_emails,pers_477138,2025-09-17,1,NA,NA,NA,NA,NA,NA
pers_639051,0_emails,pers_629627,2025-09-18,1,NA,NA,NA,NA,NA,NA
pers_602912,1_phone,pers_639051,2025-09-18,1,1,3,-28.3801,-9.46184,-25.422,-111.678
pers_534034,6_travels,count_657173,2025-09-18,1,3,1,-25,-111,-29,-13
pers_477138,0_emails,pers_602912,2025-09-18,1,NA,NA,NA,NA,NA,NA
pers_602912,0_emails,pers_477138,2025-09-18,1,NA,NA,NA,NA,NA,NA
pers_477138,1_phone,pers_629627,2025-09-18,1,3,4,-24.7171,-111.474,-1.16067,-162.983
pers_602912,0_emails,pers_477138,2025-09-19,1,NA,NA,NA,NA,NA,NA
pers_629627,0_emails,pers_639051,2025-09-19,1,NA,NA,NA,NA,NA,NA
pers_629627,0_emails,pers_639051,2025-09-20,1,NA,NA,NA,NA,NA,NA
pers_639051,1_phone,pers_477138,2025-09-20,1,3,3,-25.422,-111.678,-24.7171,-111.474
pers_602912,0_emails,pers_629627,2025-09-20,1,NA,NA,NA,NA,NA,NA
pers_602912,0_emails,pers_477138,2025-09-21,1,NA,NA,NA,NA,NA,NA
pers_477138,0_emails,pers_602912,2025-09-22,1,NA,NA,NA,NA,NA,NA
pers_602912,0_emails,pers_639051,2025-09-22,1,NA,NA,NA,NA,NA,NA
pers_602912,1_phone,pers_639051,2025-09-22,1,1,3,-28.3801,-9.46184,-25.422,-111.678
pers_602912,0_emails,pers_477138,2025-09-22,1,NA,NA,NA,NA,NA,NA
pers_629627,0_emails,pers_639051,2025-09-23,1,NA,NA,NA,NA,NA,NA
pers_629627,0_emails,pers_639051,2025-09-23,1,NA,NA,NA,NA,NA,NA
pers_477138,1_phone,pers_602912,2025-09-24,1,3,1,-24.7171,-111.474,-28.3801,-9.46184
pers_629627,1_phone,pers_602912,2025-09-24,1,4,1,-1.16067,-162.983,-28.3801,-9.46184
pers_629627,0_emails,pers_477138,2025-09-24,1,NA,NA,NA,NA,NA,NA
pers_602912,0_emails,pers_629627,2025-09-24,1,NA,NA,NA,NA,NA,NA
pers_629627,0_emails,pers_639051,2025-09-25,1,NA,NA,NA,NA,NA,NA
pers_639051,0_emails,pers_477138,2025-09-25,1,NA,NA,NA,NA,NA,NA
pers_477138,0_emails,pers_602912,2025-09-26,1,NA,NA,NA,NA,NA,NA
pers_639051,0_emails,pers_477138,2025-09-26,1,NA,NA,NA,NA,NA,NA
pers_534034,6_travels,count_625756,2025-09-26,5,4,3,1,-165,-25,-111
pers_639051,0_emails,pers_602912,2025-09-27,1,NA,NA,NA,NA,NA,NA
pers_477138,0_emails,pers_629627,2025-09-27,1,NA,NA,NA,NA,NA,NA
pers_477138,0_emails,pers_629627,2025-09-27,1,NA,NA,NA,NA,NA,NA
pers_639051,1_phone,pers_629627,2025-09-27,1,3,4,-25.422,-111.678,-1.16067,-162.983
pers_477138,1_phone,pers_639051,2025-09-27,1,3,3,-24.7171,-111.474,-25.422,-111.678
pers_639051,1_phone,pers_477138,2025-09-27,1,3,3,-25.422,-111.678,-24.7171,-111.474
pers_639051,1_phone,pers_629627,2025-09-28,1,3,4,-25.422,-111.678,-1.16067,-162.983
pers_477138,1_phone,pers_629627,2025-09-28,1,3,4,-24.7171,-111.474,-1.16067,-162.983
pers_477138,1_phone,pers_602912,2025-09-28,1,3,1,-24.7171,-111.474,-28.3801,-9.46184
pers_639051,1_phone,pers_477138,2025-09-28,1,3,3,-25.422,-111.678,-24.7171,-111.474
pers_639051,0_emails,pers_629627,2025-09-28,1,NA,NA,NA,NA,NA,NA
pers_599441,6_travels,count_657173,2025-09-28,3,3,1,-25,-111,-29,-13
pers_477138,1_phone,pers_639051,2025-09-28,1,3,3,-24.7171,-111.474,-25.422,-111.678
pers_639051,0_emails,pers_629627,2025-09-29,1,NA,NA,NA,NA,NA,NA
pers_477138,1_phone,pers_639051,2025-09-30,1,3,3,-24.7171,-111.474,-25.422,-111.678
pers_602912,0_emails,pers_629627,2025-09-30,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_639051,2025-09-30,1,4,3,-1.16067,-162.983,-25.422,-111.678
pers_602912,0_emails,pers_629627,2025-10-01,1,NA,NA,NA,NA,NA,NA
pers_629627,0_emails,pers_639051,2025-10-01,1,NA,NA,NA,NA,NA,NA
pers_629627,0_emails,pers_639051,2025-10-01,1,NA,NA,NA,NA,NA,NA
pers_585212,6_travels,count_625756,2025-10-01,5,4,3,1,-165,-25,-111
pers_639051,0_emails,pers_629627,2025-10-02,1,NA,NA,NA,NA,NA,NA
pers_639051,0_emails,pers_477138,2025-10-03,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_477138,2025-10-03,1,4,3,-1.16067,-162.983,-24.7171,-111.474
pers_639051,1_phone,pers_629627,2025-10-03,1,3,4,-25.422,-111.678,-1.16067,-162.983
pers_629627,1_phone,pers_602912,2025-10-04,1,4,1,-1.16067,-162.983,-28.3801,-9.46184
pers_629627,1_phone,pers_477138,2025-10-04,1,4,3,-1.16067,-162.983,-24.7171,-111.474
pers_629627,0_emails,pers_639051,2025-10-04,1,NA,NA,NA,NA,NA,NA
pers_599441,6_travels,count_625756,2025-10-04,2,4,3,1,-165,-25,-111
pers_639051,0_emails,pers_477138,2025-10-06,1,NA,NA,NA,NA,NA,NA
pers_477138,1_phone,pers_629627,2025-10-06,1,3,4,-24.7171,-111.474,-1.16067,-162.983
pers_477138,1_phone,pers_629627,2025-10-09,1,3,4,-24.7171,-111.474,-1.16067,-162.983
pers_629627,0_emails,pers_477138,2025-10-09,1,NA,NA,NA,NA,NA,NA
pers_477138,1_phone,pers_639051,2025-10-09,1,3,3,-24.7171,-111.474,-25.422,-111.678
pers_629627,0_emails,pers_639051,2025-10-10,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_534449,2025-10-18,1,4,2,-1.16067,-162.983,-24.0127,90.9734
pers_572413,0_emails,pers_629627,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_572413,0_emails,pers_505965,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_515794,2025-10-18,1,4,4,-1.16067,-162.983,6.71518,-165.251
pers_505965,0_emails,pers_629627,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_505965,0_emails,pers_515794,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_515794,2025-10-18,1,4,4,-1.16067,-162.983,6.71518,-165.251
pers_505965,0_emails,pers_515794,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_505965,2025-10-18,1,4,4,-1.16067,-162.983,-3.88606,-166.186
pers_629627,1_phone,pers_515794,2025-10-18,1,4,4,-1.16067,-162.983,6.71518,-165.251
pers_572413,0_emails,pers_629627,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_505965,2025-10-18,1,4,4,-1.16067,-162.983,-3.88606,-166.186
pers_505965,0_emails,pers_515794,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_572413,0_emails,pers_505965,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_505965,2025-10-18,1,4,4,-1.16067,-162.983,-3.88606,-166.186
pers_629627,1_phone,pers_505965,2025-10-18,1,4,4,-1.16067,-162.983,-3.88606,-166.186
pers_629627,1_phone,pers_515794,2025-10-18,1,4,4,-1.16067,-162.983,6.71518,-165.251
pers_572413,0_emails,pers_629627,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_515794,0_emails,pers_505965,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_585212,6_travels,count_509607,2025-10-18,6,2,4,-22,91,1,-165
pers_572413,0_emails,pers_515794,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_505965,0_emails,pers_515794,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_629627,0_emails,pers_505965,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_629627,0_emails,pers_515794,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_534449,0_emails,pers_544615,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_534449,2025-10-18,1,4,2,-1.16067,-162.983,-24.0127,90.9734
pers_629627,0_emails,pers_505965,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_629627,0_emails,pers_505965,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_505965,2025-10-18,1,4,4,-1.16067,-162.983,-3.88606,-166.186
pers_629627,1_phone,pers_505965,2025-10-18,1,4,4,-1.16067,-162.983,-3.88606,-166.186
pers_629627,0_emails,pers_515794,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_572413,0_emails,pers_505965,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_572413,0_emails,pers_505965,2025-10-19,1,NA,NA,NA,NA,NA,NA
pers_505965,0_emails,pers_629627,2025-10-19,1,NA,NA,NA,NA,NA,NA
pers_505965,0_emails,pers_515794,2025-10-19,1,NA,NA,NA,NA,NA,NA
pers_505965,0_emails,pers_629627,2025-10-19,1,NA,NA,NA,NA,NA,NA
pers_505965,0_emails,pers_629627,2025-10-19,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_515794,2025-10-19,1,4,4,-1.16067,-162.983,6.71518,-165.251
pers_629627,1_phone,pers_505965,2025-10-19,1,4,4,-1.16067,-162.983,-3.88606,-166.186
pers_515794,0_emails,pers_629627,2025-10-19,1,NA,NA,NA,NA,NA,NA
pers_572413,0_emails,pers_515794,2025-10-19,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_534449,2025-10-19,1,4,2,-1.16067,-162.983,-24.0127,90.9734
pers_505965,0_emails,pers_629627,2025-10-19,1,NA,NA,NA,NA,NA,NA
pers_505965,0_emails,pers_629627,2025-10-19,1,NA,NA,NA,NA,NA,NA
pers_544615,0_emails,pers_534449,2025-10-19,1,NA,NA,NA,NA,NA,NA
pers_534449,1_phone,pers_544615,2025-10-19,1,2,2,-24.0127,90.9734,-20.6565,91.7841
pers_534449,0_emails,pers_629627,2025-10-19,1,NA,NA,NA,NA,NA,NA
pers_534449,1_phone,pers_629627,2025-10-19,1,2,4,-24.0127,90.9734,-1.16067,-162.983
pers_629627,1_phone,pers_544615,2025-10-20,1,4,2,-1.16067,-162.983,-20.6565,91.7841
pers_534449,0_emails,pers_629627,2025-10-20,1,NA,NA,NA,NA,NA,NA
pers_534449,1_phone,pers_629627,2025-10-20,1,2,4,-24.0127,90.9734,-1.16067,-162.983
pers_534449,1_phone,pers_629627,2025-10-20,1,2,4,-24.0127,90.9734,-1.16067,-162.983
pers_544615,0_emails,pers_629627,2025-10-20,1,NA,NA,NA,NA,NA,NA
pers_544615,0_emails,pers_629627,2025-10-21,1,NA,NA,NA,NA,NA,NA
pers_534449,0_emails,pers_544615,2025-10-21,1,NA,NA,NA,NA,NA,NA
pers_544615,0_emails,pers_629627,2025-10-22,1,NA,NA,NA,NA,NA,NA
pers_534449,1_phone,pers_629627,2025-10-22,1,2,4,-24.0127,90.9734,-1.16067,-162.983
pers_534449,0_emails,pers_544615,2025-10-22,1,NA,NA,NA,NA,NA,NA
pers_534449,0_emails,pers_629627,2025-10-22,1,NA,NA,NA,NA,NA,NA
pers_544615,0_emails,pers_534449,2025-10-23,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_544615,2025-10-23,1,4,2,-1.16067,-162.983,-20.6565,91.7841
pers_629627,1_phone,pers_534449,2025-10-24,1,4,2,-1.16067,-162.983,-24.0127,90.9734
pers_534449,1_phone,pers_629627,2025-10-24,1,2,4,-24.0127,90.9734,-1.16067,-162.983
pers_534034,6_travels,count_499467,2025-10-24,1,1,2,-29,-13,-22,91
pers_585212,6_travels,count_499467,2025-10-24,1,1,2,-29,-13,-22,91
pers_534449,0_emails,pers_544615,2025-10-25,1,NA,NA,NA,NA,NA,NA
pers_534449,1_phone,pers_544615,2025-10-25,1,2,2,-24.0127,90.9734,-20.6565,91.7841
pers_534449,1_phone,pers_629627,2025-10-25,1,2,4,-24.0127,90.9734,-1.16067,-162.983
pers_629627,6_travels,count_499467,2025-10-25,1,1,2,-29,-13,-22,91
pers_534034,6_travels,count_509607,2025-10-25,1,2,4,-22,91,1,-165
pers_534449,1_phone,pers_629627,2025-10-25,1,2,4,-24.0127,90.9734,-1.16067,-162.983
pers_534449,1_phone,pers_629627,2025-10-25,1,2,4,-24.0127,90.9734,-1.16067,-162.983
pers_544615,0_emails,pers_534449,2025-10-26,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_534449,2025-10-26,1,4,2,-1.16067,-162.983,-24.0127,90.9734
pers_544615,0_emails,pers_534449,2025-10-27,1,NA,NA,NA,NA,NA,NA
pers_534449,0_emails,pers_629627,2025-10-27,1,NA,NA,NA,NA,NA,NA
pers_629627,1_phone,pers_544615,2025-10-27,1,4,2,-1.16067,-162.983,-20.6565,91.7841
pers_534449,1_phone,pers_544615,2025-10-27,1,2,2,-24.0127,90.9734,-20.6565,91.7841
pers_629627,1_phone,pers_544615,2025-10-27,1,4,2,-1.16067,-162.983,-20.6565,91.7841
pers_534449,1_phone,pers_544615,2025-10-28,1,2,2,-24.0127,90.9734,-20.6565,91.7841
pers_534449,1_phone,pers_544615,2025-10-28,1,2,2,-24.0127,90.9734,-20.6565,91.7841
pers_599441,6_travels,count_499467,2025-10-28,1,1,2,-29,-13,-22,91
pers_534449,1_phone,pers_629627,2025-10-28,1,2,4,-24.0127,90.9734,-1.16067,-162.983
pers_544615,0_emails,pers_534449,2025-10-28,1,NA,NA,NA,NA,NA,NA
pers_534449,1_phone,pers_544615,2025-10-29,1,2,2,-24.0127,90.9734,-20.6565,91.7841
pers_534449,1_phone,pers_629627,2025-10-29,1,2,4,-24.0127,90.9734,-1.16067,-162.983
pers_544615,0_emails,pers_534449,2025-10-30,1,NA,NA,NA,NA,NA,NA
pers_629627,6_travels,count_509607,2025-10-30,2,2,4,-22,91,1,-165
pers_544615,0_emails,pers_534449,2025-10-31,1,NA,NA,NA,NA,NA,NA
pers_599441,6_travels,count_509607,2025-10-31,5,2,4,-22,91,1,-165
pers_534449,0_emails,pers_544615,2025-11-01,1,NA,NA,NA,NA,NA,NA
pers_534449,0_emails,pers_544615,2025-11-01,1,NA,NA,NA,NA,NA,NA
pers_572391,6_travels,count_509607,2025-11-04,4,2,4,-22,91,1,-165
pers_542965,6_travels,count_509607,2025-11-06,2,2,4,-22,91,1,-165
pers_635665,6_travels,count_625756,2025-11-18,4,0,3,33,-41,-25,-111
pers_538892,6_travels,count_509607,2025-11-23,3,2,4,-22,91,1,-165
pers_464459,6_travels,count_625756,2025-11-24,4,0,3,33,-41,-25,-111
pers_568093,6_travels,count_499467,2025-11-28,5,3,2,-25,-111,-22,91
pers_568093,6_travels,count_625756,2025-12-03,2,0,3,33,-41,-25,-111
pers_635665,6_travels,count_499467,2025-12-05,3,3,2,-25,-111,-22,91
pers_464459,6_travels,count_499467,2025-12-11,5,3,2,-25,-111,-22,91
pers_604021,5_financial,Rented dwellings,2026-01-01,2258.44,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Home maintenance,2026-01-01,561.5,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Gifts,2026-01-01,-113.92,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Healthcare,2026-01-01,881.17,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Money income before taxes,2026-01-01,-7756.23,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Alcohol,2026-01-01,134.84,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Water and other public services,2026-01-01,193.22,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Groceries,2026-01-01,355.82,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Electricity,2026-01-01,209.22,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Education,2026-01-01,31.35,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Telephone services,2026-01-01,132.22,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Donations,2026-01-01,421.43,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Apparel and services,2026-01-01,234.74,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Miscellaneous,2026-01-01,176.53,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Reading,2026-01-01,84.22,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Property taxes,2026-01-01,766.83,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Personal care products and services,2026-01-01,92.79,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Household furnishings,2026-01-01,1234.6,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Personal taxes,2026-01-01,473.95,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Transportation,2026-01-01,1236.75,NA,NA,NA,NA,NA,NA
pers_604021,5_financial,Mortgage payments,2026-01-01,658.78,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Tobacco,2026-01-01,318.41,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Rented dwellings,2026-01-01,3402.76,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Home maintenance,2026-01-01,285.79,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Gifts,2026-01-01,-26.94,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Healthcare,2026-01-01,2267.78,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Money income before taxes,2026-01-01,-25708.9,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Personal insurance and pensions,2026-01-01,1613.63,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Alcohol,2026-01-01,370.94,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Water and other public services,2026-01-01,284.32,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Groceries,2026-01-01,782.5,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Electricity,2026-01-01,242.12,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Education,2026-01-01,1395.87,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Housekeeping supplies,2026-01-01,497.09,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Restaurants,2026-01-01,1242.83,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Apparel and services,2026-01-01,1332.94,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Household operations,2026-01-01,148.27,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Miscellaneous,2026-01-01,2402.81,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Reading,2026-01-01,78.91,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Property taxes,2026-01-01,924.08,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Personal care products and services,2026-01-01,110.68,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Household furnishings,2026-01-01,1348.11,NA,NA,NA,NA,NA,NA
pers_533094,5_financial,Personal taxes,2026-01-01,5654.7,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Rented dwellings,2026-01-01,2361.75,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Home maintenance,2026-01-01,499.47,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Gifts,2026-01-01,-22.11,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Healthcare,2026-01-01,1829.16,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Money income before taxes,2026-01-01,-17608.3,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Personal insurance and pensions,2026-01-01,373.74,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Alcohol,2026-01-01,52.3,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Water and other public services,2026-01-01,288.2,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Groceries,2026-01-01,520.41,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Electricity,2026-01-01,412.72,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Lodging away from home,2026-01-01,1457.54,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Education,2026-01-01,804.23,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Restaurants,2026-01-01,993.32,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Donations,2026-01-01,639.26,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Apparel and services,2026-01-01,260.21,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Reading,2026-01-01,76.04,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Property taxes,2026-01-01,210.77,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Personal care products and services,2026-01-01,112.26,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Household furnishings,2026-01-01,1067.92,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Personal taxes,2026-01-01,2296.04,NA,NA,NA,NA,NA,NA
pers_606043,5_financial,Transportation,2026-01-01,6003.36,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Natural gas,2026-01-01,206.77,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Rented dwellings,2026-01-01,1361.75,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Gifts,2026-01-01,-167.12,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Money income before taxes,2026-01-01,-5705.36,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Personal insurance and pensions,2026-01-01,97.02,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Alcohol,2026-01-01,99.71,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Water and other public services,2026-01-01,337.97,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Groceries,2026-01-01,419.67,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Electricity,2026-01-01,272.56,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Lodging away from home,2026-01-01,561.93,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Telephone services,2026-01-01,28.62,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Household operations,2026-01-01,273.79,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Miscellaneous,2026-01-01,913.8,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Personal care products and services,2026-01-01,129.16,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Household furnishings,2026-01-01,855.02,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Personal taxes,2026-01-01,863.35,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Transportation,2026-01-01,4289.16,NA,NA,NA,NA,NA,NA
pers_595057,5_financial,Mortgage payments,2026-01-01,350.13,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Rented dwellings,2026-01-01,2609.07,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Home maintenance,2026-01-01,800.36,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Healthcare,2026-01-01,2233.87,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Money income before taxes,2026-01-01,-15174.5,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Alcohol,2026-01-01,184.39,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Water and other public services,2026-01-01,267.63,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Groceries,2026-01-01,299.54,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Electricity,2026-01-01,469.3,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Lodging away from home,2026-01-01,729.69,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Education,2026-01-01,1370.33,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Restaurants,2026-01-01,912.34,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Telephone services,2026-01-01,65.04,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Donations,2026-01-01,32.69,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Household operations,2026-01-01,354,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Miscellaneous,2026-01-01,1164.48,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Reading,2026-01-01,47.31,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Property taxes,2026-01-01,811.15,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Personal care products and services,2026-01-01,402.65,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Household furnishings,2026-01-01,228.04,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Personal taxes,2026-01-01,3565.2,NA,NA,NA,NA,NA,NA
pers_634181,5_financial,Transportation,2026-01-01,2201.95,NA,NA,NA,NA,NA,NA
pers_548320,5_financial,Natural gas,2026-01-01,479.23,NA,NA,NA,NA,NA,NA
pers_548320,5_financial,Rented dwellings,2026-01-01,1270.54,NA,NA,NA,NA,NA,NA
pers_548320,5_financial,Home maintenance,2026-01-01,477.22,NA,NA,NA,NA,NA,NA
pers_548320,5_financial,Gifts,2026-01-01,-601.85,NA,NA,NA,NA,NA,NA
pers_548320,5_financial,Healthcare,2026-01-01,333.79,NA,NA,NA,NA,NA,NA
pers_548320,5_financial,Money income before taxes,2026-01-01,-13557,NA,NA,NA,NA,NA,NA
pers_548320,5_financial,Personal insurance and pensions,2026-01-01,878.46,NA,NA,NA,NA,NA,NA
pers_548320,5_financial,Alcohol,2026-01-01,64.15,NA,NA,NA,NA,NA,NA
pers_548320,5_financial,Water and other public services,2026-01-01,340.62,NA,NA,NA,NA,NA,NA
pers_548320,5_financial,Groceries,2026-01-01,1531.39,NA,NA,NA,NA,NA,NA
pers_548320,5_financial,Electricity,2026-01-01,500.35,NA,NA,NA,NA,NA,NA
pers_548320,5_financial,Entertainment,2026-01-01,448.03,NA,NA,NA,NA,NA,NA
pers_548320,5_financial,Housekeeping supplies,2026-01-01,357.11,NA,NA,NA,NA,NA,NA
pers_548320,5_financial,Restaurants,2026-01-01,791.93,NA,NA,NA,NA,NA,NA
pers_548320,5_financial,Donations,2026-01-01,13.93,NA,NA,NA,NA,NA,NA
