Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
pers_524153,5_financial,Money income before taxes,2026-01-01,-23069.8,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Tobacco,2026-01-01,205.38,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Home maintenance,2026-01-01,713.73,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Personal insurance and pensions,2026-01-01,2024.76,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Alcohol,2026-01-01,223.53,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Water and other public services,2026-01-01,574.87,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Groceries,2026-01-01,195.71,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Electricity,2026-01-01,386.66,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Lodging away from home,2026-01-01,1291.33,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Education,2026-01-01,2987.84,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Housekeeping supplies,2026-01-01,392.46,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Restaurants,2026-01-01,345.49,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Apparel and services,2026-01-01,216.7,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Miscellaneous,2026-01-01,2683.2,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Property taxes,2026-01-01,643.26,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Personal care products and services,2026-01-01,273.58,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Household furnishings,2026-01-01,1676.57,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Personal taxes,2026-01-01,653.86,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Transportation,2026-01-01,4156.52,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Mortgage payments,2026-01-01,248.04,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Gifts,2026-01-01,-762.06,NA,NA,NA,NA,NA,NA
pers_549840,5_financial,Money income before taxes,2026-01-01,-10144,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Tobacco,2026-01-01,101.86,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Rented dwellings,2026-01-01,1164.18,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Personal insurance and pensions,2026-01-01,118.6,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Alcohol,2026-01-01,116.35,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Water and other public services,2026-01-01,146.31,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Groceries,2026-01-01,718.46,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Electricity,2026-01-01,252.01,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Lodging away from home,2026-01-01,565.75,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Donations,2026-01-01,302.61,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Apparel and services,2026-01-01,581.82,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Miscellaneous,2026-01-01,513.34,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Reading,2026-01-01,0.17,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Household furnishings,2026-01-01,437.04,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Personal taxes,2026-01-01,162.53,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Transportation,2026-01-01,2123.92,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Gifts,2026-01-01,-392.38,NA,NA,NA,NA,NA,NA
pers_477657,5_financial,Money income before taxes,2026-01-01,-3562.94,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Home maintenance,2026-01-01,2416.01,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Healthcare,2026-01-01,2240.53,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Personal insurance and pensions,2026-01-01,3651.56,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Alcohol,2026-01-01,487.49,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Water and other public services,2026-01-01,298.61,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Groceries,2026-01-01,81.19,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Electricity,2026-01-01,632.36,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Lodging away from home,2026-01-01,71.01,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Restaurants,2026-01-01,2959.18,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Telephone services,2026-01-01,247.67,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Donations,2026-01-01,3002.98,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Apparel and services,2026-01-01,2958.78,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Household operations,2026-01-01,571.12,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Miscellaneous,2026-01-01,1019.14,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Property taxes,2026-01-01,974.96,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Personal care products and services,2026-01-01,284.64,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Household furnishings,2026-01-01,657.17,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Personal taxes,2026-01-01,3468.46,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Transportation,2026-01-01,6971.99,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Mortgage payments,2026-01-01,190,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Gifts,2026-01-01,-1693.86,NA,NA,NA,NA,NA,NA
pers_594308,5_financial,Money income before taxes,2026-01-01,-33720.8,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Tobacco,2026-01-01,581.83,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Rented dwellings,2026-01-01,254.74,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Personal insurance and pensions,2026-01-01,1357.29,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Alcohol,2026-01-01,45.68,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Water and other public services,2026-01-01,210.35,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Groceries,2026-01-01,1725.25,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Electricity,2026-01-01,322.4,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Lodging away from home,2026-01-01,2555.9,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Education,2026-01-01,83.46,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Housekeeping supplies,2026-01-01,426.33,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Telephone services,2026-01-01,53.93,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Donations,2026-01-01,625.06,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Miscellaneous,2026-01-01,1210.4,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Personal care products and services,2026-01-01,297.91,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Household furnishings,2026-01-01,248.56,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Personal taxes,2026-01-01,1295.19,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Transportation,2026-01-01,4835.03,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Mortgage payments,2026-01-01,328.93,NA,NA,NA,NA,NA,NA
pers_573137,5_financial,Money income before taxes,2026-01-01,-11488.3,NA,NA,NA,NA,NA,NA
