Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
pers_536906,5_financial,Personal taxes,2026-01-01,97.12,NA,NA,NA,NA,NA,NA
pers_546593,5_financial,Rented dwellings,2026-01-01,9245.31,NA,NA,NA,NA,NA,NA
pers_546593,5_financial,Personal insurance and pensions,2026-01-01,4241.32,NA,NA,NA,NA,NA,NA
pers_546593,5_financial,Alcohol,2026-01-01,667.15,NA,NA,NA,NA,NA,NA
pers_546593,5_financial,Water and other public services,2026-01-01,1042.23,NA,NA,NA,NA,NA,NA
pers_546593,5_financial,Groceries,2026-01-01,1011.45,NA,NA,NA,NA,NA,NA
pers_546593,5_financial,Electricity,2026-01-01,679.18,NA,NA,NA,NA,NA,NA
pers_546593,5_financial,Lodging away from home,2026-01-01,4144.21,NA,NA,NA,NA,NA,NA
pers_546593,5_financial,Education,2026-01-01,5961.09,NA,NA,NA,NA,NA,NA
pers_546593,5_financial,Housekeeping supplies,2026-01-01,1102.59,NA,NA,NA,NA,NA,NA
pers_546593,5_financial,Telephone services,2026-01-01,1259.95,NA,NA,NA,NA,NA,NA
pers_546593,5_financial,Donations,2026-01-01,1277.66,NA,NA,NA,NA,NA,NA
pers_546593,5_financial,Household operations,2026-01-01,1527.56,NA,NA,NA,NA,NA,NA
pers_546593,5_financial,Miscellaneous,2026-01-01,6321.04,NA,NA,NA,NA,NA,NA
pers_546593,5_financial,Household furnishings,2026-01-01,2378.14,NA,NA,NA,NA,NA,NA
pers_546593,5_financial,Personal taxes,2026-01-01,1986.66,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Money income before taxes,2026-01-01,-9478.52,NA,NA,NA,NA,NA,NA
pers_482012,5_financial,Money income before taxes,2026-01-01,-18450.2,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Money income before taxes,2026-01-01,-4410.78,NA,NA,NA,NA,NA,NA
pers_492850,5_financial,Money income before taxes,2026-01-01,-19821.5,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Money income before taxes,2026-01-01,-13157.7,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Money income before taxes,2026-01-01,-8773.28,NA,NA,NA,NA,NA,NA
pers_546593,5_financial,Money income before taxes,2026-01-01,-7720.52,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Money income before taxes,2026-01-01,-37449.4,NA,NA,NA,NA,NA,NA
pers_536906,5_financial,Money income before taxes,2026-01-01,-2614.97,NA,NA,NA,NA,NA,NA
pers_464579,5_financial,Money income before taxes,2026-01-01,-20352.5,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Home maintenance,2026-01-01,115.79,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Personal insurance and pensions,2026-01-01,4210.97,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Alcohol,2026-01-01,775.94,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Water and other public services,2026-01-01,615.23,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Groceries,2026-01-01,3991.31,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Electricity,2026-01-01,1168.89,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Education,2026-01-01,2970.54,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Restaurants,2026-01-01,2.39,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Telephone services,2026-01-01,1021.95,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Donations,2026-01-01,720.96,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Apparel and services,2026-01-01,609.94,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Miscellaneous,2026-01-01,1790.61,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Property taxes,2026-01-01,2061.71,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Household furnishings,2026-01-01,2165.12,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Personal taxes,2026-01-01,1452.84,NA,NA,NA,NA,NA,NA
pers_569329,5_financial,Transportation,2026-01-01,14649.5,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Home maintenance,2026-01-01,426.21,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Personal insurance and pensions,2026-01-01,109.02,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Alcohol,2026-01-01,48.73,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Water and other public services,2026-01-01,4.44,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Groceries,2026-01-01,21.11,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Electricity,2026-01-01,146.95,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Education,2026-01-01,1975.82,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Housekeeping supplies,2026-01-01,168.32,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Restaurants,2026-01-01,17.58,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Telephone services,2026-01-01,262.83,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Apparel and services,2026-01-01,1334.54,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Household operations,2026-01-01,187.42,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Miscellaneous,2026-01-01,1514.53,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Property taxes,2026-01-01,993.98,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Household furnishings,2026-01-01,713.31,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Transportation,2026-01-01,4659.92,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Rented dwellings,2026-01-01,1670.19,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Personal insurance and pensions,2026-01-01,509.54,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Alcohol,2026-01-01,187.26,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Water and other public services,2026-01-01,198.14,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Groceries,2026-01-01,594.06,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Electricity,2026-01-01,209.5,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Education,2026-01-01,413.23,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Housekeeping supplies,2026-01-01,18.64,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Restaurants,2026-01-01,706.54,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Apparel and services,2026-01-01,331.34,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Household operations,2026-01-01,177.9,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Reading,2026-01-01,14.11,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Personal care products and services,2026-01-01,188.27,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Household furnishings,2026-01-01,119.39,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Personal taxes,2026-01-01,661.16,NA,NA,NA,NA,NA,NA
pers_588172,5_financial,Mortgage payments,2026-01-01,224.71,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Personal taxes,2026-01-01,-486.33,NA,NA,NA,NA,NA,NA
pers_580798,5_financial,Personal taxes,2026-01-01,-1502.52,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Rented dwellings,2026-01-01,1639.51,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Personal insurance and pensions,2026-01-01,646.98,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Alcohol,2026-01-01,240.67,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Water and other public services,2026-01-01,569.33,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Groceries,2026-01-01,1862.42,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Electricity,2026-01-01,400.82,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Lodging away from home,2026-01-01,2841.47,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Donations,2026-01-01,433.38,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Apparel and services,2026-01-01,1235.58,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Household operations,2026-01-01,252.2,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Miscellaneous,2026-01-01,1518.22,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Reading,2026-01-01,149.78,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Personal care products and services,2026-01-01,44.14,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Household furnishings,2026-01-01,983.64,NA,NA,NA,NA,NA,NA
pers_636721,5_financial,Mortgage payments,2026-01-01,796.16,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Natural gas,2026-01-01,864.13,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Home maintenance,2026-01-01,432.71,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Healthcare,2026-01-01,3697.33,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Personal insurance and pensions,2026-01-01,6893.61,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Alcohol,2026-01-01,102.03,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Water and other public services,2026-01-01,649.81,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Groceries,2026-01-01,1237.39,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Electricity,2026-01-01,377.67,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Lodging away from home,2026-01-01,6387.94,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Education,2026-01-01,1444.46,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Housekeeping supplies,2026-01-01,896.12,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Telephone services,2026-01-01,2708.62,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Donations,2026-01-01,984.37,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Apparel and services,2026-01-01,691.57,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Miscellaneous,2026-01-01,2152.02,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Property taxes,2026-01-01,1133.34,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Household furnishings,2026-01-01,417.98,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Personal taxes,2026-01-01,7935.6,NA,NA,NA,NA,NA,NA
pers_657526,5_financial,Mortgage payments,2026-01-01,317.61,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Home maintenance,2026-01-01,655.13,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Healthcare,2026-01-01,730.33,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Personal insurance and pensions,2026-01-01,422.1,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Alcohol,2026-01-01,49.47,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Water and other public services,2026-01-01,203.94,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Groceries,2026-01-01,603.25,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Electricity,2026-01-01,103.21,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Entertainment,2026-01-01,114.05,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Housekeeping supplies,2026-01-01,121.83,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Restaurants,2026-01-01,478.86,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Telephone services,2026-01-01,226.22,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Donations,2026-01-01,326.47,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Miscellaneous,2026-01-01,1070.35,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Property taxes,2026-01-01,517.84,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Household furnishings,2026-01-01,85.76,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Mortgage payments,2026-01-01,1351.44,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Money income before taxes,2026-01-01,-4724.3,NA,NA,NA,NA,NA,NA
pers_557269,5_financial,Personal taxes,2026-01-01,-35.87,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Tobacco,2026-01-01,296.85,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Rented dwellings,2026-01-01,23697.1,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Personal insurance and pensions,2026-01-01,7517.28,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Alcohol,2026-01-01,905.62,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Water and other public services,2026-01-01,1515.98,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Groceries,2026-01-01,7064.27,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Electricity,2026-01-01,3416.1,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Lodging away from home,2026-01-01,4569.15,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Education,2026-01-01,4425.31,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Restaurants,2026-01-01,5185.15,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Telephone services,2026-01-01,3230.1,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Apparel and services,2026-01-01,1483.75,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Household operations,2026-01-01,3670.14,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Reading,2026-01-01,524.95,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Personal care products and services,2026-01-01,1960.36,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Household furnishings,2026-01-01,2511.28,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Personal taxes,2026-01-01,15948,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Transportation,2026-01-01,15436.2,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Mortgage payments,2026-01-01,3952.68,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Gifts,2026-01-01,-2502.66,NA,NA,NA,NA,NA,NA
pers_655963,5_financial,Money income before taxes,2026-01-01,-109907,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Home maintenance,2026-01-01,854.36,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Healthcare,2026-01-01,907.2,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Personal insurance and pensions,2026-01-01,3262.45,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Alcohol,2026-01-01,355.3,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Water and other public services,2026-01-01,782.44,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Groceries,2026-01-01,692.16,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Electricity,2026-01-01,553.99,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Education,2026-01-01,419.38,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Restaurants,2026-01-01,1965.25,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Telephone services,2026-01-01,277.86,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Donations,2026-01-01,1346.99,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Household operations,2026-01-01,1379.15,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Miscellaneous,2026-01-01,2033.67,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Reading,2026-01-01,75.2,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Property taxes,2026-01-01,1415.71,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Personal care products and services,2026-01-01,8.34,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Household furnishings,2026-01-01,1451.89,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Personal taxes,2026-01-01,1983.78,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Transportation,2026-01-01,3458.5,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Mortgage payments,2026-01-01,450.07,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Gifts,2026-01-01,-850.33,NA,NA,NA,NA,NA,NA
pers_639642,5_financial,Money income before taxes,2026-01-01,-17549.4,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Natural gas,2026-01-01,636.46,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Home maintenance,2026-01-01,1624.18,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Alcohol,2026-01-01,25.63,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Water and other public services,2026-01-01,705.58,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Groceries,2026-01-01,979.7,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Electricity,2026-01-01,56.59,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Lodging away from home,2026-01-01,531.78,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Housekeeping supplies,2026-01-01,317.77,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Donations,2026-01-01,611.41,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Apparel and services,2026-01-01,1133.39,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Miscellaneous,2026-01-01,1002.26,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Reading,2026-01-01,67.06,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Property taxes,2026-01-01,395.03,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Personal care products and services,2026-01-01,61.78,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Household furnishings,2026-01-01,1396.83,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Personal taxes,2026-01-01,426.85,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Transportation,2026-01-01,6110.68,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Mortgage payments,2026-01-01,4660.12,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Gifts,2026-01-01,-563.88,NA,NA,NA,NA,NA,NA
pers_585606,5_financial,Money income before taxes,2026-01-01,-3906.88,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Tobacco,2026-01-01,1746.28,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Home maintenance,2026-01-01,4328.33,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Alcohol,2026-01-01,580.13,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Water and other public services,2026-01-01,1403.61,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Groceries,2026-01-01,6710.84,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Electricity,2026-01-01,2069.84,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Education,2026-01-01,1752.47,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Donations,2026-01-01,4033.83,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Apparel and services,2026-01-01,6237.13,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Household operations,2026-01-01,2505.02,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Miscellaneous,2026-01-01,13236,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Reading,2026-01-01,1469.8,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Property taxes,2026-01-01,5371.76,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Personal care products and services,2026-01-01,1665.05,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Household furnishings,2026-01-01,2302.65,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Personal taxes,2026-01-01,25968.1,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Transportation,2026-01-01,39565.6,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Mortgage payments,2026-01-01,4412.93,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Gifts,2026-01-01,-7855.5,NA,NA,NA,NA,NA,NA
pers_571369,5_financial,Money income before taxes,2026-01-01,-141744,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Tobacco,2026-01-01,1118.65,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Home maintenance,2026-01-01,1367.23,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Alcohol,2026-01-01,364.94,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Water and other public services,2026-01-01,875.9,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Groceries,2026-01-01,2110.77,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Electricity,2026-01-01,1033.21,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Lodging away from home,2026-01-01,4952.46,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Education,2026-01-01,4771.52,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Housekeeping supplies,2026-01-01,552.41,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Restaurants,2026-01-01,9585.05,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Telephone services,2026-01-01,3966.64,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Apparel and services,2026-01-01,3586.36,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Household operations,2026-01-01,3838.17,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Miscellaneous,2026-01-01,2835.05,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Property taxes,2026-01-01,3068.77,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Personal care products and services,2026-01-01,314.77,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Household furnishings,2026-01-01,1459.69,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Personal taxes,2026-01-01,97608.4,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Transportation,2026-01-01,10798.3,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Mortgage payments,2026-01-01,31264.8,NA,NA,NA,NA,NA,NA
pers_516873,5_financial,Money income before taxes,2026-01-01,-67163.2,NA,NA,NA,NA,NA,NA
pers_566580,5_financial,Tobacco,2026-01-01,132.44,NA,NA,NA,NA,NA,NA
pers_566580,5_financial,Rented dwellings,2026-01-01,1740.54,NA,NA,NA,NA,NA,NA
pers_566580,5_financial,Alcohol,2026-01-01,103.7,NA,NA,NA,NA,NA,NA
pers_566580,5_financial,Water and other public services,2026-01-01,81.43,NA,NA,NA,NA,NA,NA
pers_566580,5_financial,Groceries,2026-01-01,1583.24,NA,NA,NA,NA,NA,NA
pers_566580,5_financial,Electricity,2026-01-01,49.59,NA,NA,NA,NA,NA,NA
pers_566580,5_financial,Education,2026-01-01,1649.44,NA,NA,NA,NA,NA,NA
pers_566580,5_financial,Restaurants,2026-01-01,2275.25,NA,NA,NA,NA,NA,NA
pers_566580,5_financial,Apparel and services,2026-01-01,1188.57,NA,NA,NA,NA,NA,NA
pers_566580,5_financial,Personal care products and services,2026-01-01,221.39,NA,NA,NA,NA,NA,NA
pers_566580,5_financial,Household furnishings,2026-01-01,584.72,NA,NA,NA,NA,NA,NA
pers_566580,5_financial,Personal taxes,2026-01-01,106.88,NA,NA,NA,NA,NA,NA
pers_566580,5_financial,Transportation,2026-01-01,3687.2,NA,NA,NA,NA,NA,NA
pers_566580,5_financial,Mortgage payments,2026-01-01,788.91,NA,NA,NA,NA,NA,NA
pers_566580,5_financial,Gifts,2026-01-01,-19.13,NA,NA,NA,NA,NA,NA
pers_566580,5_financial,Money income before taxes,2026-01-01,-3158.36,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Tobacco,2026-01-01,146.83,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Home maintenance,2026-01-01,715.96,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Personal insurance and pensions,2026-01-01,1045.51,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Alcohol,2026-01-01,272.05,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Water and other public services,2026-01-01,330.65,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Groceries,2026-01-01,692.91,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Electricity,2026-01-01,56.24,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Lodging away from home,2026-01-01,191.21,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Housekeeping supplies,2026-01-01,34.71,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Restaurants,2026-01-01,897.96,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Telephone services,2026-01-01,24.56,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Donations,2026-01-01,1136.23,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Household operations,2026-01-01,180.66,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Miscellaneous,2026-01-01,2295.07,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Reading,2026-01-01,64.76,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Property taxes,2026-01-01,622.83,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Household furnishings,2026-01-01,710.23,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Personal taxes,2026-01-01,1198.06,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Transportation,2026-01-01,333.32,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Mortgage payments,2026-01-01,272.08,NA,NA,NA,NA,NA,NA
pers_477374,5_financial,Money income before taxes,2026-01-01,-13703.4,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Tobacco,2026-01-01,383.6,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Home maintenance,2026-01-01,1488.77,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Personal insurance and pensions,2026-01-01,1088.44,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Alcohol,2026-01-01,61.59,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Water and other public services,2026-01-01,301.58,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Groceries,2026-01-01,137.73,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Lodging away from home,2026-01-01,2064.53,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Housekeeping supplies,2026-01-01,111.43,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Restaurants,2026-01-01,1285.34,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Telephone services,2026-01-01,53.76,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Donations,2026-01-01,31.71,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Apparel and services,2026-01-01,843.95,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Miscellaneous,2026-01-01,1347.57,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Reading,2026-01-01,123.98,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Property taxes,2026-01-01,594.22,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Household furnishings,2026-01-01,127.35,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Personal taxes,2026-01-01,736.57,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Transportation,2026-01-01,2645.89,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Gifts,2026-01-01,-326.38,NA,NA,NA,NA,NA,NA
pers_584457,5_financial,Money income before taxes,2026-01-01,-4963.3,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Tobacco,2026-01-01,648.85,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Natural gas,2026-01-01,826.9,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Rented dwellings,2026-01-01,6870.03,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Personal insurance and pensions,2026-01-01,11603.1,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Alcohol,2026-01-01,157.01,NA,NA,NA,NA,NA,NA
pers_544636,5_financial,Water and other public services,2026-01-01,408.08,NA,NA,NA,NA,NA,NA
