Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
pers_41,1_phone,pers_37,2025-06-13,1,5,5,NA,NA,NA,NA
pers_41,0_emails,pers_43,2025-06-13,1,NA,NA,NA,NA,NA,NA
pers_63,0_emails,pers_58,2025-06-14,1,NA,NA,NA,NA,NA,NA
pers_41,0_emails,pers_57,2025-06-15,1,NA,NA,NA,NA,NA,NA
pers_37,1_phone,pers_34,2025-06-15,1,5,5,NA,NA,NA,NA
pers_41,1_phone,pers_56,2025-06-15,1,5,0,NA,NA,NA,NA
pers_27,1_phone,pers_58,2025-06-15,1,5,4,NA,NA,NA,NA
pers_41,0_emails,pers_63,2025-06-15,1,NA,NA,NA,NA,NA,NA
pers_27,1_phone,pers_43,2025-06-15,1,5,3,NA,NA,NA,NA
pers_41,1_phone,pers_27,2025-06-15,1,5,5,NA,NA,NA,NA
pers_45,1_phone,pers_56,2025-06-15,1,3,0,NA,NA,NA,NA
pers_37,0_emails,pers_63,2025-06-16,1,NA,NA,NA,NA,NA,NA
pers_63,1_phone,pers_47,2025-06-16,1,4,3,NA,NA,NA,NA
pers_34,1_phone,pers_45,2025-06-16,1,5,3,NA,NA,NA,NA
pers_34,1_phone,pers_27,2025-06-16,1,5,5,NA,NA,NA,NA
pers_56,1_phone,pers_43,2025-06-16,1,0,3,NA,NA,NA,NA
pers_41,0_emails,pers_37,2025-06-16,1,NA,NA,NA,NA,NA,NA
pers_58,0_emails,pers_27,2025-06-16,1,NA,NA,NA,NA,NA,NA
pers_57,0_emails,pers_41,2025-06-16,1,NA,NA,NA,NA,NA,NA
pers_37,0_emails,pers_63,2025-06-16,1,NA,NA,NA,NA,NA,NA
pers_45,1_phone,pers_63,2025-06-17,1,3,4,NA,NA,NA,NA
pers_57,0_emails,pers_63,2025-06-17,1,NA,NA,NA,NA,NA,NA
pers_41,0_emails,pers_63,2025-06-17,1,NA,NA,NA,NA,NA,NA
pers_67,2_sell,prod_657187,2025-06-17,600,NA,NA,NA,NA,NA,NA
pers_39,3_buy,prod_657187,2025-06-17,600,NA,NA,NA,NA,NA,NA
pers_27,1_phone,pers_41,2025-06-17,1,5,5,NA,NA,NA,NA
pers_57,0_emails,pers_37,2025-06-17,1,NA,NA,NA,NA,NA,NA
pers_56,1_phone,pers_43,2025-06-18,1,0,3,NA,NA,NA,NA
pers_57,0_emails,pers_43,2025-06-18,1,NA,NA,NA,NA,NA,NA
pers_47,0_emails,pers_56,2025-06-18,1,NA,NA,NA,NA,NA,NA
pers_63,0_emails,pers_45,2025-06-19,1,NA,NA,NA,NA,NA,NA
pers_56,1_phone,pers_34,2025-06-20,1,0,5,NA,NA,NA,NA
pers_39,0_emails,pers_67,2025-06-20,1,NA,NA,NA,NA,NA,NA
pers_67,0_emails,pers_39,2025-06-21,1,NA,NA,NA,NA,NA,NA
pers_78,6_travels,count_69,2025-06-22,1,2,4,NA,NA,NA,NA
pers_79,6_travels,count_69,2025-06-24,3,2,4,NA,NA,NA,NA
pers_67,2_sell,prod_657187,2025-06-26,300,NA,NA,NA,NA,NA,NA
pers_39,3_buy,prod_657187,2025-06-26,300,NA,NA,NA,NA,NA,NA
pers_67,2_sell,prod_657187,2025-06-26,600,NA,NA,NA,NA,NA,NA
pers_39,3_buy,prod_657187,2025-06-26,600,NA,NA,NA,NA,NA,NA
pers_80,6_travels,count_76,2025-06-30,3,1,2,NA,NA,NA,NA
pers_77,6_travels,count_76,2025-07-01,1,1,2,NA,NA,NA,NA
pers_78,6_travels,count_76,2025-07-01,4,1,2,NA,NA,NA,NA
pers_77,6_travels,count_69,2025-07-01,4,2,4,NA,NA,NA,NA
pers_79,6_travels,count_76,2025-07-03,2,1,2,NA,NA,NA,NA
pers_80,6_travels,count_69,2025-07-03,5,2,4,NA,NA,NA,NA
pers_82,6_travels,count_69,2025-07-15,5,2,4,NA,NA,NA,NA
pers_39,0_emails,pers_67,2025-07-15,1,NA,NA,NA,NA,NA,NA
pers_67,0_emails,pers_39,2025-07-18,1,NA,NA,NA,NA,NA,NA
pers_67,2_sell,prod_657187,2025-07-20,800,NA,NA,NA,NA,NA,NA
pers_39,3_buy,prod_657187,2025-07-20,800,NA,NA,NA,NA,NA,NA
pers_83,6_travels,count_69,2025-07-23,1,2,4,NA,NA,NA,NA
pers_67,0_emails,pers_39,2025-07-23,1,NA,NA,NA,NA,NA,NA
pers_84,6_travels,count_69,2025-07-24,1,2,4,NA,NA,NA,NA
pers_73,6_travels,count_70,2025-07-28,3,0,3,NA,NA,NA,NA
pers_67,0_emails,pers_39,2025-08-01,1,NA,NA,NA,NA,NA,NA
pers_75,6_travels,count_70,2025-08-05,5,0,3,NA,NA,NA,NA
pers_75,6_travels,count_76,2025-08-07,4,3,2,NA,NA,NA,NA
pers_39,0_emails,pers_67,2025-08-10,1,NA,NA,NA,NA,NA,NA
pers_73,6_travels,count_76,2025-08-11,4,3,2,NA,NA,NA,NA
pers_74,6_travels,count_70,2025-08-16,1,0,3,NA,NA,NA,NA
pers_67,2_sell,prod_657187,2025-08-16,300,NA,NA,NA,NA,NA,NA
pers_39,3_buy,prod_657187,2025-08-16,300,NA,NA,NA,NA,NA,NA
pers_74,6_travels,count_76,2025-08-17,1,3,2,NA,NA,NA,NA
pers_67,0_emails,pers_39,2025-08-18,1,NA,NA,NA,NA,NA,NA
pers_67,0_emails,pers_39,2025-08-23,1,NA,NA,NA,NA,NA,NA
pers_39,0_emails,pers_67,2025-08-24,1,NA,NA,NA,NA,NA,NA
pers_67,0_emails,pers_39,2025-09-01,1,NA,NA,NA,NA,NA,NA
pers_74,6_travels,count_71,2025-09-10,2,2,0,NA,NA,NA,NA
pers_75,6_travels,count_71,2025-09-11,1,2,0,NA,NA,NA,NA
pers_58,0_emails,pers_63,2025-09-11,1,NA,NA,NA,NA,NA,NA
pers_73,6_travels,count_71,2025-09-12,2,2,0,NA,NA,NA,NA
pers_41,0_emails,pers_63,2025-09-12,1,NA,NA,NA,NA,NA,NA
pers_39,0_emails,pers_67,2025-09-13,1,NA,NA,NA,NA,NA,NA
pers_58,0_emails,pers_41,2025-09-14,1,NA,NA,NA,NA,NA,NA
pers_63,0_emails,pers_58,2025-09-14,1,NA,NA,NA,NA,NA,NA
pers_63,0_emails,pers_41,2025-09-15,1,NA,NA,NA,NA,NA,NA
pers_63,0_emails,pers_41,2025-09-15,1,NA,NA,NA,NA,NA,NA
pers_63,0_emails,pers_58,2025-09-17,1,NA,NA,NA,NA,NA,NA
pers_58,0_emails,pers_63,2025-09-18,1,NA,NA,NA,NA,NA,NA
pers_63,0_emails,pers_58,2025-09-21,1,NA,NA,NA,NA,NA,NA
pers_41,1_phone,pers_58,2025-09-21,1,5,4,NA,NA,NA,NA
pers_45,1_phone,pers_47,2025-09-22,1,3,3,NA,NA,NA,NA
pers_45,1_phone,pers_43,2025-09-22,1,3,3,NA,NA,NA,NA
pers_45,1_phone,pers_58,2025-09-22,1,3,4,NA,NA,NA,NA
pers_63,1_phone,pers_58,2025-09-22,1,4,4,NA,NA,NA,NA
pers_63,0_emails,pers_41,2025-09-22,1,NA,NA,NA,NA,NA,NA
pers_43,0_emails,pers_45,2025-09-22,1,NA,NA,NA,NA,NA,NA
pers_63,1_phone,pers_58,2025-09-22,1,4,4,NA,NA,NA,NA
pers_43,1_phone,pers_45,2025-09-23,1,3,3,NA,NA,NA,NA
pers_43,0_emails,pers_47,2025-09-23,1,NA,NA,NA,NA,NA,NA
pers_39,0_emails,pers_67,2025-09-23,1,NA,NA,NA,NA,NA,NA
pers_63,0_emails,pers_41,2025-09-23,1,NA,NA,NA,NA,NA,NA
pers_43,0_emails,pers_47,2025-09-23,1,NA,NA,NA,NA,NA,NA
pers_43,0_emails,pers_41,2025-09-24,1,NA,NA,NA,NA,NA,NA
pers_41,1_phone,pers_58,2025-09-24,1,5,4,NA,NA,NA,NA
pers_41,1_phone,pers_45,2025-09-24,1,5,3,NA,NA,NA,NA
pers_41,1_phone,pers_63,2025-09-24,1,5,4,NA,NA,NA,NA
pers_58,1_phone,pers_47,2025-09-24,1,4,3,NA,NA,NA,NA
pers_45,1_phone,pers_63,2025-09-24,1,3,4,NA,NA,NA,NA
pers_41,1_phone,pers_58,2025-09-25,1,5,4,NA,NA,NA,NA
pers_63,0_emails,pers_41,2025-09-25,1,NA,NA,NA,NA,NA,NA
pers_63,0_emails,pers_58,2025-09-25,1,NA,NA,NA,NA,NA,NA
pers_41,1_phone,pers_45,2025-09-25,1,5,3,NA,NA,NA,NA
pers_63,1_phone,pers_58,2025-09-26,1,4,4,NA,NA,NA,NA
pers_58,0_emails,pers_63,2025-09-26,1,NA,NA,NA,NA,NA,NA
pers_63,0_emails,pers_47,2025-09-27,1,NA,NA,NA,NA,NA,NA
pers_45,1_phone,pers_58,2025-09-27,1,3,4,NA,NA,NA,NA
pers_41,1_phone,pers_58,2025-09-27,1,5,4,NA,NA,NA,NA
pers_45,1_phone,pers_47,2025-09-27,1,3,3,NA,NA,NA,NA
pers_43,1_phone,pers_58,2025-09-28,1,3,4,NA,NA,NA,NA
pers_39,0_emails,pers_67,2025-09-29,1,NA,NA,NA,NA,NA,NA
pers_45,1_phone,pers_41,2025-09-29,1,3,5,NA,NA,NA,NA
pers_43,1_phone,pers_41,2025-09-29,1,3,5,NA,NA,NA,NA
pers_41,1_phone,pers_43,2025-09-29,1,5,3,NA,NA,NA,NA
pers_58,0_emails,pers_63,2025-09-29,1,NA,NA,NA,NA,NA,NA
pers_63,0_emails,pers_58,2025-09-30,1,NA,NA,NA,NA,NA,NA
pers_43,1_phone,pers_45,2025-09-30,1,3,3,NA,NA,NA,NA
pers_47,1_phone,pers_58,2025-09-30,1,3,4,NA,NA,NA,NA
pers_41,1_phone,pers_63,2025-10-01,1,5,4,NA,NA,NA,NA
pers_63,1_phone,pers_58,2025-10-01,1,4,4,NA,NA,NA,NA
pers_63,0_emails,pers_45,2025-10-01,1,NA,NA,NA,NA,NA,NA
pers_41,1_phone,pers_47,2025-10-01,1,5,3,NA,NA,NA,NA
pers_63,0_emails,pers_41,2025-10-02,1,NA,NA,NA,NA,NA,NA
pers_45,1_phone,pers_47,2025-10-02,1,3,3,NA,NA,NA,NA
pers_63,1_phone,pers_41,2025-10-03,1,4,5,NA,NA,NA,NA
pers_43,1_phone,pers_45,2025-10-03,1,3,3,NA,NA,NA,NA
pers_47,0_emails,pers_63,2025-10-04,1,NA,NA,NA,NA,NA,NA
pers_47,0_emails,pers_63,2025-10-05,1,NA,NA,NA,NA,NA,NA
pers_63,0_emails,pers_47,2025-10-05,1,NA,NA,NA,NA,NA,NA
pers_43,0_emails,pers_63,2025-10-05,1,NA,NA,NA,NA,NA,NA
pers_43,0_emails,pers_45,2025-10-05,1,NA,NA,NA,NA,NA,NA
pers_47,0_emails,pers_63,2025-10-05,1,NA,NA,NA,NA,NA,NA
pers_47,0_emails,pers_41,2025-10-06,1,NA,NA,NA,NA,NA,NA
pers_43,0_emails,pers_41,2025-10-06,1,NA,NA,NA,NA,NA,NA
pers_41,1_phone,pers_45,2025-10-06,1,5,3,NA,NA,NA,NA
pers_39,6_travels,count_70,2025-10-07,3,4,3,NA,NA,NA,NA
pers_63,0_emails,pers_58,2025-10-07,1,NA,NA,NA,NA,NA,NA
pers_63,1_phone,pers_43,2025-10-07,1,4,3,NA,NA,NA,NA
pers_47,0_emails,pers_58,2025-10-07,1,NA,NA,NA,NA,NA,NA
pers_63,0_emails,pers_41,2025-10-07,1,NA,NA,NA,NA,NA,NA
pers_63,1_phone,pers_58,2025-10-07,1,4,4,NA,NA,NA,NA
pers_45,1_phone,pers_47,2025-10-07,1,3,3,NA,NA,NA,NA
pers_41,1_phone,pers_58,2025-10-08,1,5,4,NA,NA,NA,NA
pers_63,0_emails,pers_45,2025-10-08,1,NA,NA,NA,NA,NA,NA
pers_41,1_phone,pers_47,2025-10-08,1,5,3,NA,NA,NA,NA
pers_63,0_emails,pers_41,2025-10-08,1,NA,NA,NA,NA,NA,NA
pers_41,1_phone,pers_45,2025-10-08,1,5,3,NA,NA,NA,NA
pers_63,0_emails,pers_58,2025-10-08,1,NA,NA,NA,NA,NA,NA
pers_43,0_emails,pers_58,2025-10-08,1,NA,NA,NA,NA,NA,NA
pers_45,1_phone,pers_43,2025-10-08,1,3,3,NA,NA,NA,NA
pers_41,1_phone,pers_63,2025-10-08,1,5,4,NA,NA,NA,NA
pers_43,0_emails,pers_47,2025-10-09,1,NA,NA,NA,NA,NA,NA
pers_58,1_phone,pers_45,2025-10-09,1,4,3,NA,NA,NA,NA
pers_58,1_phone,pers_45,2025-10-09,1,4,3,NA,NA,NA,NA
pers_63,0_emails,pers_43,2025-10-09,1,NA,NA,NA,NA,NA,NA
pers_43,0_emails,pers_45,2025-10-10,1,NA,NA,NA,NA,NA,NA
pers_43,0_emails,pers_41,2025-10-10,1,NA,NA,NA,NA,NA,NA
pers_43,0_emails,pers_45,2025-10-10,1,NA,NA,NA,NA,NA,NA
pers_43,0_emails,pers_63,2025-10-10,1,NA,NA,NA,NA,NA,NA
pers_63,0_emails,pers_43,2025-10-10,1,NA,NA,NA,NA,NA,NA
pers_45,1_phone,pers_58,2025-10-10,1,3,4,NA,NA,NA,NA
pers_47,0_emails,pers_43,2025-10-11,1,NA,NA,NA,NA,NA,NA
pers_47,0_emails,pers_63,2025-10-11,1,NA,NA,NA,NA,NA,NA
pers_58,0_emails,pers_63,2025-10-11,1,NA,NA,NA,NA,NA,NA
pers_58,0_emails,pers_41,2025-10-11,1,NA,NA,NA,NA,NA,NA
pers_41,1_phone,pers_47,2025-10-11,1,5,3,NA,NA,NA,NA
pers_63,1_phone,pers_41,2025-10-11,1,4,5,NA,NA,NA,NA
pers_47,1_phone,pers_63,2025-10-12,1,3,4,NA,NA,NA,NA
pers_58,1_phone,pers_43,2025-10-12,1,4,3,NA,NA,NA,NA
pers_40,6_travels,count_70,2025-10-12,3,4,3,NA,NA,NA,NA
pers_63,1_phone,pers_41,2025-10-12,1,4,5,NA,NA,NA,NA
pers_41,1_phone,pers_43,2025-10-13,1,5,3,NA,NA,NA,NA
pers_58,0_emails,pers_47,2025-10-13,1,NA,NA,NA,NA,NA,NA
pers_41,1_phone,pers_47,2025-10-13,1,5,3,NA,NA,NA,NA
pers_63,0_emails,pers_45,2025-10-13,1,NA,NA,NA,NA,NA,NA
pers_43,0_emails,pers_63,2025-10-13,1,NA,NA,NA,NA,NA,NA
pers_43,1_phone,pers_45,2025-10-13,1,3,3,NA,NA,NA,NA
pers_43,0_emails,pers_47,2025-10-13,1,NA,NA,NA,NA,NA,NA
pers_63,0_emails,pers_58,2025-10-13,1,NA,NA,NA,NA,NA,NA
pers_47,0_emails,pers_58,2025-10-13,1,NA,NA,NA,NA,NA,NA
pers_47,0_emails,pers_45,2025-10-13,1,NA,NA,NA,NA,NA,NA
pers_40,6_travels,count_69,2025-10-14,1,5,4,NA,NA,NA,NA
pers_41,6_travels,count_70,2025-10-14,3,4,3,NA,NA,NA,NA
pers_41,1_phone,pers_58,2025-10-15,1,5,4,NA,NA,NA,NA
pers_43,0_emails,pers_63,2025-10-15,1,NA,NA,NA,NA,NA,NA
pers_63,1_phone,pers_58,2025-10-15,1,4,4,NA,NA,NA,NA
pers_58,0_emails,pers_63,2025-10-16,1,NA,NA,NA,NA,NA,NA
pers_63,0_emails,pers_45,2025-10-16,1,NA,NA,NA,NA,NA,NA
pers_43,1_phone,pers_47,2025-10-16,1,3,3,NA,NA,NA,NA
pers_63,1_phone,pers_41,2025-10-16,1,4,5,NA,NA,NA,NA
pers_41,1_phone,pers_58,2025-10-16,1,5,4,NA,NA,NA,NA
pers_43,1_phone,pers_45,2025-10-17,1,3,3,NA,NA,NA,NA
pers_41,1_phone,pers_63,2025-10-17,1,5,4,NA,NA,NA,NA
pers_41,1_phone,pers_47,2025-10-17,1,5,3,NA,NA,NA,NA
pers_47,0_emails,pers_63,2025-10-17,1,NA,NA,NA,NA,NA,NA
pers_47,0_emails,pers_41,2025-10-17,1,NA,NA,NA,NA,NA,NA
pers_41,1_phone,pers_58,2025-10-18,1,5,4,NA,NA,NA,NA
pers_63,0_emails,pers_58,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_45,1_phone,pers_63,2025-10-18,1,3,4,NA,NA,NA,NA
pers_47,0_emails,pers_58,2025-10-18,1,NA,NA,NA,NA,NA,NA
pers_47,0_emails,pers_58,2025-10-19,1,NA,NA,NA,NA,NA,NA
pers_47,0_emails,pers_58,2025-10-19,1,NA,NA,NA,NA,NA,NA
pers_39,6_travels,count_69,2025-10-19,2,5,4,NA,NA,NA,NA
pers_41,1_phone,pers_63,2025-10-19,1,5,4,NA,NA,NA,NA
pers_63,0_emails,pers_41,2025-10-19,1,NA,NA,NA,NA,NA,NA
pers_41,6_travels,count_69,2025-10-20,3,5,4,NA,NA,NA,NA
pers_41,1_phone,pers_63,2025-10-20,1,5,4,NA,NA,NA,NA
pers_34,0_emails,pers_27,2025-10-29,1,NA,NA,NA,NA,NA,NA
pers_37,1_phone,pers_27,2025-10-29,1,5,5,NA,NA,NA,NA
pers_34,0_emails,pers_37,2025-10-29,1,NA,NA,NA,NA,NA,NA
pers_34,0_emails,pers_37,2025-10-29,1,NA,NA,NA,NA,NA,NA
pers_34,0_emails,pers_27,2025-10-29,1,NA,NA,NA,NA,NA,NA
pers_37,0_emails,pers_41,2025-10-29,1,NA,NA,NA,NA,NA,NA
pers_34,0_emails,pers_37,2025-10-29,1,NA,NA,NA,NA,NA,NA
pers_34,0_emails,pers_41,2025-10-29,1,NA,NA,NA,NA,NA,NA
pers_27,1_phone,pers_37,2025-10-29,1,5,5,NA,NA,NA,NA
pers_41,1_phone,pers_56,2025-10-29,1,5,0,NA,NA,NA,NA
pers_27,0_emails,pers_37,2025-10-29,1,NA,NA,NA,NA,NA,NA
pers_37,1_phone,pers_27,2025-10-29,1,5,5,NA,NA,NA,NA
pers_56,0_emails,pers_57,2025-10-29,1,NA,NA,NA,NA,NA,NA
pers_34,0_emails,pers_41,2025-10-29,1,NA,NA,NA,NA,NA,NA
pers_37,0_emails,pers_41,2025-10-29,1,NA,NA,NA,NA,NA,NA
pers_27,0_emails,pers_34,2025-10-30,1,NA,NA,NA,NA,NA,NA
pers_34,0_emails,pers_37,2025-10-30,1,NA,NA,NA,NA,NA,NA
pers_27,0_emails,pers_41,2025-10-30,1,NA,NA,NA,NA,NA,NA
pers_27,0_emails,pers_37,2025-10-30,1,NA,NA,NA,NA,NA,NA
pers_56,0_emails,pers_57,2025-10-30,1,NA,NA,NA,NA,NA,NA
pers_37,1_phone,pers_27,2025-10-30,1,5,5,NA,NA,NA,NA
pers_27,1_phone,pers_41,2025-10-30,1,5,5,NA,NA,NA,NA
pers_34,0_emails,pers_37,2025-10-30,1,NA,NA,NA,NA,NA,NA
pers_27,1_phone,pers_37,2025-10-30,1,5,5,NA,NA,NA,NA
pers_41,0_emails,pers_27,2025-10-30,1,NA,NA,NA,NA,NA,NA
pers_27,1_phone,pers_34,2025-10-30,1,5,5,NA,NA,NA,NA
pers_27,0_emails,pers_41,2025-10-30,1,NA,NA,NA,NA,NA,NA
pers_37,0_emails,pers_27,2025-10-30,1,NA,NA,NA,NA,NA,NA
pers_34,0_emails,pers_37,2025-10-30,1,NA,NA,NA,NA,NA,NA
pers_37,1_phone,pers_41,2025-10-30,1,5,5,NA,NA,NA,NA
pers_27,0_emails,pers_37,2025-10-30,1,NA,NA,NA,NA,NA,NA
pers_34,0_emails,pers_27,2025-10-30,1,NA,NA,NA,NA,NA,NA
pers_27,1_phone,pers_37,2025-10-30,1,5,5,NA,NA,NA,NA
pers_27,1_phone,pers_37,2025-10-30,1,5,5,NA,NA,NA,NA
pers_27,0_emails,pers_37,2025-10-30,1,NA,NA,NA,NA,NA,NA
pers_27,1_phone,pers_34,2025-10-30,1,5,5,NA,NA,NA,NA
pers_41,1_phone,pers_57,2025-10-30,1,5,0,NA,NA,NA,NA
pers_27,1_phone,pers_34,2025-10-30,1,5,5,NA,NA,NA,NA
pers_37,1_phone,pers_34,2025-10-30,1,5,5,NA,NA,NA,NA
pers_27,0_emails,pers_37,2025-10-30,1,NA,NA,NA,NA,NA,NA
pers_56,0_emails,pers_57,2025-11-01,1,NA,NA,NA,NA,NA,NA
pers_56,0_emails,pers_57,2025-11-02,1,NA,NA,NA,NA,NA,NA
pers_57,1_phone,pers_41,2025-11-02,1,0,5,NA,NA,NA,NA
pers_56,0_emails,pers_41,2025-11-02,1,NA,NA,NA,NA,NA,NA
pers_41,0_emails,pers_56,2025-11-03,1,NA,NA,NA,NA,NA,NA
pers_56,0_emails,pers_57,2025-11-03,1,NA,NA,NA,NA,NA,NA
pers_41,0_emails,pers_57,2025-11-03,1,NA,NA,NA,NA,NA,NA
pers_56,0_emails,pers_41,2025-11-03,1,NA,NA,NA,NA,NA,NA
pers_56,0_emails,pers_41,2025-11-04,1,NA,NA,NA,NA,NA,NA
pers_40,6_travels,count_71,2025-11-05,6,3,0,NA,NA,NA,NA
pers_40,6_travels,count_72,2025-11-05,3,0,5,NA,NA,NA,NA
pers_41,0_emails,pers_56,2025-11-05,1,NA,NA,NA,NA,NA,NA
pers_41,1_phone,pers_56,2025-11-05,1,5,0,NA,NA,NA,NA
pers_57,1_phone,pers_41,2025-11-05,1,0,5,NA,NA,NA,NA
pers_41,1_phone,pers_56,2025-11-06,1,5,0,NA,NA,NA,NA
pers_41,6_travels,count_71,2025-11-06,4,3,0,NA,NA,NA,NA
pers_41,1_phone,pers_57,2025-11-06,1,5,0,NA,NA,NA,NA
pers_41,1_phone,pers_57,2025-11-06,1,5,0,NA,NA,NA,NA
pers_56,0_emails,pers_41,2025-11-07,1,NA,NA,NA,NA,NA,NA
pers_56,0_emails,pers_57,2025-11-07,1,NA,NA,NA,NA,NA,NA
pers_57,1_phone,pers_56,2025-11-07,1,0,0,NA,NA,NA,NA
pers_41,1_phone,pers_56,2025-11-07,1,5,0,NA,NA,NA,NA
pers_56,0_emails,pers_41,2025-11-09,1,NA,NA,NA,NA,NA,NA
pers_39,6_travels,count_71,2025-11-09,1,3,0,NA,NA,NA,NA
pers_41,1_phone,pers_56,2025-11-09,1,5,0,NA,NA,NA,NA
pers_41,0_emails,pers_56,2025-11-09,1,NA,NA,NA,NA,NA,NA
pers_57,1_phone,pers_41,2025-11-09,1,0,5,NA,NA,NA,NA
pers_41,0_emails,pers_56,2025-11-10,1,NA,NA,NA,NA,NA,NA
pers_57,1_phone,pers_56,2025-11-10,1,0,0,NA,NA,NA,NA
pers_41,6_travels,count_72,2025-11-10,6,0,5,NA,NA,NA,NA
pers_56,0_emails,pers_57,2025-11-10,1,NA,NA,NA,NA,NA,NA
pers_56,0_emails,pers_41,2025-11-11,1,NA,NA,NA,NA,NA,NA
pers_56,0_emails,pers_57,2025-11-11,1,NA,NA,NA,NA,NA,NA
pers_39,6_travels,count_72,2025-11-11,3,0,5,NA,NA,NA,NA
pers_41,1_phone,pers_57,2025-11-11,1,5,0,NA,NA,NA,NA
pers_57,1_phone,pers_56,2025-11-12,1,0,0,NA,NA,NA,NA
pers_41,0_emails,pers_57,2025-11-12,1,NA,NA,NA,NA,NA,NA
pers_87,6_travels,count_71,2025-11-19,2,1,0,NA,NA,NA,NA
pers_85,6_travels,count_81,2025-11-22,1,5,1,NA,NA,NA,NA
pers_85,6_travels,count_71,2025-11-30,4,1,0,NA,NA,NA,NA
pers_86,6_travels,count_71,2025-12-07,5,1,0,NA,NA,NA,NA
pers_86,6_travels,count_81,2025-12-14,3,5,1,NA,NA,NA,NA
pers_87,6_travels,count_81,2025-12-14,2,5,1,NA,NA,NA,NA
pers_87,6_travels,count_72,2025-12-14,1,3,5,NA,NA,NA,NA
pers_86,6_travels,count_70,2025-12-18,2,0,3,NA,NA,NA,NA
pers_87,6_travels,count_70,2025-12-20,1,0,3,NA,NA,NA,NA
pers_85,6_travels,count_70,2025-12-21,1,0,3,NA,NA,NA,NA
pers_85,6_travels,count_72,2025-12-23,3,3,5,NA,NA,NA,NA
pers_86,6_travels,count_72,2025-12-25,3,3,5,NA,NA,NA,NA
pers_2,5_financial,Rented dwellings,2026-01-01,5000,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Home maintenance,2026-01-01,1000,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Gifts,2026-01-01,-600,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Healthcare,2026-01-01,3000,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Money income before taxes,2026-01-01,-40000,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Personal insurance and pensions,2026-01-01,4000,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Alcohol,2026-01-01,100,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Water and other public services,2026-01-01,900,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Groceries,2026-01-01,2000,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Electricity,2026-01-01,600,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Lodging away from home,2026-01-01,2000,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Education,2026-01-01,3000,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Housekeeping supplies,2026-01-01,400,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Restaurants,2026-01-01,200,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Telephone services,2026-01-01,1000,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Donations,2026-01-01,3000,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Household operations,2026-01-01,1000,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Miscellaneous,2026-01-01,1000,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Reading,2026-01-01,20,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Property taxes,2026-01-01,500,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Personal care products and services,2026-01-01,10,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Household furnishings,2026-01-01,2000,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Personal taxes,2026-01-01,5000,NA,NA,NA,NA,NA,NA
pers_2,5_financial,Mortgage payments,2026-01-01,700,NA,NA,NA,NA,NA,NA
pers_27,5_financial,Rented dwellings,2026-01-01,6000,NA,NA,NA,NA,NA,NA
pers_27,5_financial,Home maintenance,2026-01-01,900,NA,NA,NA,NA,NA,NA
pers_27,5_financial,Gifts,2026-01-01,-1000,NA,NA,NA,NA,NA,NA
pers_27,5_financial,Healthcare,2026-01-01,6000,NA,NA,NA,NA,NA,NA
pers_27,5_financial,Money income before taxes,2026-01-01,-50000,NA,NA,NA,NA,NA,NA
pers_27,5_financial,Personal insurance and pensions,2026-01-01,5000,NA,NA,NA,NA,NA,NA
pers_27,5_financial,Alcohol,2026-01-01,400,NA,NA,NA,NA,NA,NA
pers_27,5_financial,Water and other public services,2026-01-01,700,NA,NA,NA,NA,NA,NA
pers_27,5_financial,Groceries,2026-01-01,700,NA,NA,NA,NA,NA,NA
pers_27,5_financial,Electricity,2026-01-01,600,NA,NA,NA,NA,NA,NA
pers_27,5_financial,Lodging away from home,2026-01-01,5000,NA,NA,NA,NA,NA,NA
pers_27,5_financial,Education,2026-01-01,2000,NA,NA,NA,NA,NA,NA
pers_27,5_financial,Housekeeping supplies,2026-01-01,50,NA,NA,NA,NA,NA,NA
pers_27,5_financial,Donations,2026-01-01,1000,NA,NA,NA,NA,NA,NA
pers_27,5_financial,Apparel and services,2026-01-01,800,NA,NA,NA,NA,NA,NA
pers_27,5_financial,Household operations,2026-01-01,2000,NA,NA,NA,NA,NA,NA
